"adoptionYN","weight_kg","neuterYN","sex","positives","negatives","group_akc","grdp","economy","hospital_num","color"
0,6,2,1,1,0,2,38946656,76346777,39,2
0,8,0,1,0,0,0,28229829,76346777,107,7
0,5,2,0,0,0,6,37300553,70070777,35,1
1,5,2,0,0,0,2,13911283,68354722,23,2
1,15,2,1,0,0,0,13911283,68354722,23,5
0,6,0,0,0,0,0,20227366,64857342,22,5
0,1.5,2,0,0,2,0,107663270,67098058,10,2
1,5,0,1,0,0,0,107663270,67098058,10,6
0,8,0,0,0,0,0,107663270,67098058,10,5
1,1,0,2,0,0,0,107663270,67098058,10,5
0,13,2,1,0,2,0,29507764,76346777,20,2
1,4.4,2,1,0,3,6,29507764,76346777,20,7
0,2,1,0,1,3,5,29507764,76346777,20,7
0,4.3,0,0,1,1,0,29507764,76346777,20,6
0,5.06,1,0,0,1,5,36999839,69701608,16,7
1,3.4,2,1,0,2,6,29507764,76346777,20,7
0,17,0,1,0,0,0,48645252,76346777,29,0
0,6,0,0,0,1,0,13911283,68354722,23,7
0,8,0,0,0,1,0,122957457,68354722,8,7
0,13,0,1,0,1,0,35481217,67504454,129,6
1,4.3,0,0,0,1,6,35481217,67504454,129,5
0,11,0,1,0,1,0,35481217,67504454,129,2
0,4,0,0,0,0,0,96311468,69109260,9,3
0,15,0,1,0,0,4,48645252,76346777,29,0
0,15,0,1,0,1,0,48645252,76346777,29,0
0,6.54,0,1,0,0,0,48645252,76346777,29,0
1,8,0,0,1,0,0,13911283,68354722,23,4
1,3.5,2,1,1,0,0,13911283,68354722,23,3
1,4.6,1,0,0,0,8,122957457,68354722,8,1
1,2.7,0,0,0,0,5,29507764,76346777,20,7
0,15,0,0,0,1,0,35481217,67504454,129,6
1,5.7,0,0,0,1,0,35481217,67504454,129,6
0,13,0,1,0,0,0,41200095,70346569,11,7
1,2.5,0,0,0,0,0,35481217,67504454,129,3
1,2.5,0,0,0,1,0,35481217,67504454,129,6
0,2.5,0,0,0,0,0,50157005,70346569,9,7
0,2.2,0,0,0,0,0,50157005,70346569,9,7
0,2.2,0,0,0,0,0,50157005,70346569,9,7
0,3,0,0,0,0,0,41200095,70346569,11,6
0,4,2,0,0,0,0,37958026,73533812,29,5
0,6.5,0,0,0,0,0,23798867,67504454,5,2
1,4,0,1,0,1,0,41105864,67504454,10,7
1,6.2,0,0,0,1,0,41105864,67504454,10,5
0,1,0,1,0,0,0,41105864,67504454,10,5
1,15,0,1,0,0,0,41105864,67504454,10,5
1,1,0,1,0,0,0,35852501,67504454,15,1
0,17,0,1,0,0,0,24458276,67504454,14,6
0,13,0,0,0,3,0,35519840,69701608,8,5
0,9,2,0,0,0,0,23357611,69701608,8,7
1,7,0,0,0,0,0,29544633,69701608,39,5
1,6.4,0,0,0,1,0,29544633,69701608,39,6
0,2.2,0,0,0,0,0,29544633,69701608,39,2
0,2.95,0,0,0,0,0,29544633,69701608,39,6
1,2.2,2,0,0,0,0,21339114,69701608,11,6
0,8,0,0,0,0,0,34364240,69701608,16,7
0,2,0,1,0,0,0,34364240,69701608,16,5
0,3,0,0,0,0,0,34364240,69701608,16,2
0,7,0,0,1,0,0,85511948,69701608,39,6
0,5,0,0,0,0,0,35541358,69701608,36,5
0,6,0,0,1,1,0,35541358,69701608,36,7
0,2,0,0,0,0,0,25949225,70346569,11,7
0,20,2,0,0,0,1,29152424,70346569,10,5
0,3,2,0,0,0,0,29152424,70346569,10,5
0,5.5,0,1,0,0,0,24552907,70346569,8,5
1,7.6,0,0,1,0,7,91189362,70346569,14,6
1,18,0,0,1,0,0,24495237,63007147,13,6
1,3.5,0,1,0,1,0,24495237,63007147,13,5
0,3,0,1,0,0,0,24495237,63007147,13,5
0,6,0,0,0,0,0,33275552,63007147,17,7
1,1.5,0,1,0,0,0,33275552,63007147,17,7
0,5.2,0,1,0,0,8,22478307,63007147,52,1
0,2,2,0,0,0,0,33371347,75944548,3,1
1,3,2,1,0,0,0,33371347,75944548,3,7
0,8,2,1,0,1,0,40202034,75944548,14,6
0,7,2,1,0,0,0,29959980,75944548,18,7
0,8,2,1,0,1,0,29959980,75944548,18,7
0,5.14,0,1,0,0,0,102737212,75944548,19,7
1,5.78,0,0,0,0,0,102737212,75944548,19,4
0,15,2,1,1,0,0,98854601,75944548,24,7
1,10,0,0,0,1,0,98854601,75944548,24,7
1,10,2,1,0,1,0,98854601,75944548,24,7
1,6,0,0,0,1,1,39381923,69109260,95,7
1,4,2,1,2,0,5,39381923,69109260,95,0
0,10,0,0,0,1,0,26490728,69109260,6,7
0,5,1,0,0,0,6,26490728,69109260,6,5
1,1.5,0,1,0,0,0,33486996,69109260,16,6
1,1.5,0,1,0,0,0,33486996,69109260,16,4
1,2,0,1,0,0,0,33486996,69109260,16,7
1,2,0,0,0,0,0,33486996,69109260,16,4
0,1,2,0,0,0,0,34647444,65200878,2,7
0,1,2,1,0,0,0,34647444,65200878,2,5
0,2,2,0,0,0,0,32789404,65200878,3,7
0,5,2,0,0,0,0,32789404,65200878,3,5
1,4,1,0,0,0,5,42206256,65200878,13,7
1,3,2,0,1,1,0,26669799,65200878,26,6
1,4,2,0,1,0,5,26669799,65200878,26,3
0,3.44,1,0,2,1,5,98519371,76346777,74,7
0,37,2,1,1,0,0,98519371,76346777,74,7
0,10,0,0,0,1,0,98519371,76346777,74,7
0,3,2,1,1,0,0,98519371,76346777,74,7
0,3,2,1,3,0,0,98519371,76346777,74,7
1,4.2,0,1,0,0,0,26972671,76346777,9,6
0,11,0,0,0,1,0,47894687,76346777,47,4
0,2,0,1,1,1,0,15262551,76346777,50,7
0,1.9,0,1,1,2,0,15262551,76346777,50,5
1,7.2,0,0,1,0,6,15262551,76346777,50,5
1,16,0,0,2,0,0,15262551,76346777,50,7
0,0.15,0,1,1,0,0,15262551,76346777,50,4
0,0.15,0,1,1,0,0,15262551,76346777,50,4
0,0.1,0,1,1,0,0,15262551,76346777,50,1
0,0.15,0,1,1,0,0,15262551,76346777,50,4
1,2.9,0,1,1,0,6,15262551,76346777,50,5
0,1.4,2,0,0,0,0,64114080,76346777,52,7
0,1.5,0,1,0,0,0,64114080,76346777,52,1
0,1.6,0,1,0,0,0,64114080,76346777,52,5
1,1.4,0,0,0,0,0,64114080,76346777,52,7
1,1.5,0,0,0,0,0,64114080,76346777,52,7
0,3.6,0,0,0,0,0,64114080,76346777,52,7
0,3.4,0,1,0,0,0,64114080,76346777,52,7
0,3.3,0,1,0,0,0,64114080,76346777,52,5
0,3.4,0,1,0,0,0,64114080,76346777,52,7
0,6.4,0,1,1,0,0,64114080,76346777,52,5
0,10,0,0,0,0,0,64114080,76346777,52,5
1,3.7,2,1,2,1,0,29507764,76346777,20,6
1,5.8,1,0,1,0,5,42357302,76346777,109,7
1,4.6,0,0,0,0,0,42357302,76346777,109,6
1,1.3,2,0,0,1,5,42357302,76346777,109,7
0,4,0,1,0,1,0,89800193,96001034,21,3
0,4,2,0,0,0,0,37300553,70070777,35,6
0,0.5,0,0,0,0,0,21798903,69726813,33,4
0,0.5,0,0,0,0,0,21798903,69726813,33,6
0,0.5,0,0,0,0,0,21798903,69726813,33,6
0,0.5,0,0,0,0,0,21798903,69726813,33,5
0,8,0,1,0,0,0,21798903,69726813,33,6
1,15,2,1,0,0,0,21798903,69726813,33,7
1,4,1,0,0,0,5,21798903,69726813,33,7
1,4.5,0,0,0,0,0,21798903,69726813,33,7
0,5.5,1,0,0,1,5,21798903,69726813,33,5
0,4.94,0,0,0,1,0,21181488,68354722,9,5
0,4.4,0,1,0,1,0,21181488,68354722,9,6
1,6.02,0,1,1,0,8,19775174,68354722,31,7
1,9.2,0,1,1,0,0,19775174,68354722,31,1
1,2.1,0,1,1,0,0,29928982,64857342,16,7
0,1.68,0,1,1,0,0,29928982,64857342,16,1
0,1.72,0,1,0,0,0,29928982,64857342,16,1
0,4.5,2,1,2,1,0,29507764,76346777,20,3
1,2.5,1,0,0,0,5,29507764,76346777,20,7
1,4.2,0,0,0,0,5,29507764,76346777,20,6
1,2.9,0,0,0,0,5,29338072,66520329,88,7
1,7.7,2,0,0,0,0,29338072,66520329,88,6
0,4,0,1,0,0,0,29338072,66520329,88,7
0,1.6,0,1,0,0,0,29338072,66520329,88,2
0,10.2,2,1,0,1,0,29338072,66520329,88,6
0,9.3,0,1,0,0,0,29338072,66520329,88,2
0,5.7,0,1,0,1,0,29338072,66520329,88,7
0,4.8,0,1,0,1,0,29338072,66520329,88,5
0,5.3,0,1,0,1,0,29338072,66520329,88,5
0,13.2,0,1,0,0,0,27042598,67504454,9,7
1,20,0,1,1,0,1,39023869,67504454,14,5
0,3,0,1,1,0,0,39023869,67504454,14,7
0,2,0,1,1,0,0,39023869,67504454,14,7
0,2,0,1,1,0,0,39023869,67504454,14,7
0,2,0,1,1,0,0,39023869,67504454,14,7
0,2,0,1,1,0,0,39023869,67504454,14,7
0,2,0,1,1,0,0,39023869,67504454,14,7
0,15,0,1,0,1,0,39023869,67504454,14,7
0,1.5,0,1,0,0,0,40023584,67504454,12,6
0,1.5,0,0,0,0,0,40023584,67504454,12,6
0,1.5,0,1,0,0,0,40023584,67504454,12,6
0,1.5,0,1,0,0,0,40023584,67504454,12,6
0,8,2,1,1,0,0,26814612,67504454,13,0
1,7,2,1,1,0,0,26814612,67504454,13,1
0,3,2,1,1,0,0,26814612,67504454,13,5
0,3,2,1,1,0,0,26814612,67504454,13,5
0,8,2,0,0,1,0,26814612,67504454,13,7
0,8,2,0,0,1,0,26814612,67504454,13,5
0,8,2,0,0,1,0,26814612,67504454,13,7
0,3,2,0,0,1,0,26814612,67504454,13,7
0,3,2,1,0,1,0,26814612,67504454,13,7
0,3,2,1,0,1,0,26814612,67504454,13,7
0,3,2,1,0,1,0,26814612,67504454,13,7
1,15,2,0,0,0,6,107663270,67098058,10,4
1,20,2,0,0,0,1,107663270,67098058,10,1
0,15,0,0,0,0,0,25593248,69701608,3,5
0,3,0,1,0,0,0,25593248,69701608,3,5
1,1,0,0,0,0,0,21339114,69701608,11,7
1,11,0,1,0,0,0,26948104,69701608,15,5
0,4.5,0,1,0,0,0,26948104,69701608,15,5
0,4,0,1,0,0,0,36999839,69701608,16,4
0,5,2,0,1,0,0,40463263,69701608,35,7
0,0.24,2,0,0,0,0,33727399,70346569,13,5
0,0.25,2,0,0,0,0,33727399,70346569,13,5
0,4,0,0,0,0,0,50157005,70346569,9,7
1,2.8,2,1,1,1,5,33727399,70346569,13,7
1,15,0,0,0,1,0,98854601,75944548,24,3
0,1.2,0,0,1,0,0,33323927,75944548,21,5
0,1.3,0,1,1,0,0,33323927,75944548,21,6
1,1.9,0,0,0,0,0,41183912,75944548,60,7
1,1.9,0,0,0,0,0,41183912,75944548,60,7
0,20,2,1,0,0,8,28535744,69109260,4,7
0,25,0,1,1,0,8,20789749,65200878,8,7
0,7.1,0,0,2,4,0,29507764,76346777,20,6
0,1.5,2,1,1,0,0,29507764,76346777,20,2
0,7.5,0,0,0,2,0,29507764,76346777,20,3
0,4.8,0,0,1,1,0,29507764,76346777,20,6
0,4.6,0,1,0,1,0,33289321,76346777,108,6
0,5.7,0,1,0,1,0,33289321,76346777,108,6
0,20,2,1,0,1,0,33289321,76346777,108,5
0,3.2,0,0,1,0,0,89800193,96001034,21,6
0,3.1,0,0,1,0,0,89800193,96001034,21,3
0,6.3,0,0,1,1,0,89800193,96001034,21,0
1,2,0,1,1,0,0,13911283,68354722,23,5
0,2,0,1,1,0,0,13911283,68354722,23,2
0,28,0,1,0,1,0,13911283,68354722,23,0
1,5,1,0,0,1,5,13911283,68354722,23,7
0,7,0,0,1,1,8,13911283,68354722,23,7
1,9,2,0,0,1,2,13911283,68354722,23,2
1,3,2,1,0,0,0,20227366,64857342,22,6
1,10,0,0,0,0,6,107663270,67098058,10,6
0,2.4,0,0,0,1,0,20089234,67098058,44,7
0,18,0,0,0,0,3,20089234,67098058,44,4
0,15,2,0,0,2,0,107663270,67098058,10,2
1,1.8,2,1,0,2,5,29507764,76346777,20,7
0,10,2,0,0,0,0,24212848,67504454,13,5
0,3,0,1,0,0,0,39023869,67504454,14,2
0,5,0,1,1,0,0,39023869,67504454,14,7
0,3,0,1,0,0,0,39023869,67504454,14,2
1,4,0,0,0,0,7,40023584,67504454,12,6
0,3,2,1,1,0,0,26814612,67504454,13,1
0,3,2,0,1,0,0,26814612,67504454,13,1
0,3,2,0,1,0,0,26814612,67504454,13,5
1,5,2,0,1,0,0,26814612,67504454,13,7
0,3,2,0,1,0,0,26814612,67504454,13,7
1,5,2,1,1,0,5,26814612,67504454,13,7
0,1,0,1,0,0,0,26766798,69701608,18,6
0,1,0,1,0,0,0,26766798,69701608,18,6
0,5,0,1,0,0,0,26766798,69701608,18,7
0,8,0,0,1,0,0,36999839,69701608,16,7
0,5.3,0,0,0,1,6,91189362,70346569,14,7
0,3.2,2,1,0,0,0,25229808,63007147,8,1
1,3,2,0,0,0,0,25229808,63007147,8,1
0,12,0,0,2,1,0,28535744,69109260,4,5
0,4.5,2,1,0,0,0,37300553,70070777,35,7
0,23.52,0,0,1,0,0,21181488,68354722,9,7
0,3.84,0,1,0,0,6,21181488,68354722,9,5
0,4.5,2,1,0,0,2,13911283,68354722,23,2
0,14,1,0,0,2,1,29507764,76346777,20,5
0,3,0,1,1,0,0,40023584,67504454,12,5
1,2,0,0,1,0,0,40023584,67504454,12,2
0,3,2,0,1,0,0,26814612,67504454,13,5
0,3,2,0,1,0,0,26814612,67504454,13,6
1,5,2,1,1,0,0,26814612,67504454,13,7
1,4,2,1,0,0,5,37300553,70070777,35,0
0,4.64,0,1,0,0,0,21181488,68354722,9,7
1,5,0,1,0,0,8,107663270,67098058,10,2
0,3,2,1,1,0,0,26814612,67504454,13,7
0,3,2,1,1,0,0,26814612,67504454,13,7
0,3,2,1,1,0,0,26814612,67504454,13,1
1,7,2,1,0,1,0,26814612,67504454,13,5
0,8,2,1,1,0,0,26814612,67504454,13,7
0,4.54,0,0,1,0,2,21181488,68354722,9,5
0,2.3,0,1,0,0,0,21181488,68354722,9,7
0,1.98,0,1,0,0,0,21181488,68354722,9,7
0,2.18,0,1,0,0,0,21181488,68354722,9,7
0,2,0,1,0,1,0,49573514,63007147,11,6
0,2,0,1,0,1,0,49573514,63007147,11,7
1,6,0,1,1,0,0,28535744,69109260,4,7
0,1.91,0,0,0,0,0,21181488,68354722,9,7
0,1.92,0,0,0,0,0,21181488,68354722,9,7
0,2.5,2,2,0,0,0,37958026,73533812,29,1
0,13,2,1,0,0,0,32077741,67504454,4,7
0,18,2,0,0,0,0,32077741,67504454,4,2
0,5,0,1,0,0,0,40023584,67504454,12,5
0,1,0,1,0,0,0,35852501,67504454,15,1
0,1,0,1,0,1,0,35852501,67504454,15,2
0,1,0,0,0,0,0,35852501,67504454,15,7
0,1,0,1,0,0,0,35852501,67504454,15,7
0,1,0,1,0,0,0,35852501,67504454,15,7
0,1,0,1,0,1,0,35852501,67504454,15,5
0,1,0,1,0,1,0,35852501,67504454,15,5
1,5,1,0,1,0,0,35519840,69701608,8,0
1,8,0,1,0,1,7,43019545,69701608,10,4
0,4,0,1,0,0,0,26948104,69701608,15,5
0,7,0,0,0,1,0,33727399,70346569,13,1
1,6,0,1,1,0,0,33727399,70346569,13,7
0,5.3,0,1,0,1,0,91189362,70346569,14,5
1,0.1,0,1,0,0,0,19145267,63007147,10,7
1,0.1,0,0,0,0,0,19145267,63007147,10,7
0,5,0,1,0,0,0,19145267,63007147,10,6
1,1,0,1,0,0,0,19145267,63007147,10,5
0,6.4,0,0,0,1,0,19145267,63007147,10,6
1,5,0,0,0,1,6,33275552,63007147,17,5
1,5,0,1,1,0,0,33275552,63007147,17,6
0,6,0,0,0,0,0,33275552,63007147,17,6
1,4,0,1,0,1,6,33275552,63007147,17,7
0,1.3,0,1,0,0,0,22478307,63007147,52,5
0,1.2,0,0,0,0,0,22478307,63007147,52,5
1,1.2,0,1,0,0,0,22478307,63007147,52,7
0,10,0,1,0,1,0,68559248,75944548,24,6
0,10,0,0,0,1,0,68559248,75944548,24,3
0,3,0,1,1,0,0,68559248,75944548,24,6
0,3,0,0,1,0,0,68559248,75944548,24,6
0,7,0,1,0,1,0,68559248,75944548,24,0
0,3.92,0,0,0,1,0,102737212,75944548,19,7
0,10,2,0,0,1,0,34776495,69109260,7,2
1,8,2,0,0,1,5,34776495,69109260,7,5
1,22,0,0,0,0,0,33486996,69109260,16,5
0,19,2,1,0,0,0,21327776,65200878,2,5
1,3.2,0,0,0,0,8,24749037,65200878,15,1
0,6.5,0,1,1,0,0,31765708,76346777,12,7
0,9,0,1,0,1,0,31765708,76346777,12,6
0,9.5,0,1,1,0,0,31765708,76346777,12,1
0,3.3,0,0,2,0,0,31765708,76346777,12,0
0,3,0,0,2,0,0,31765708,76346777,12,7
1,2.8,0,1,2,0,0,31765708,76346777,12,1
0,2.9,0,0,2,0,0,31765708,76346777,12,1
0,14,0,1,1,0,8,31765708,76346777,12,5
0,2,0,0,2,0,0,31765708,76346777,12,7
0,1.9,0,0,2,0,0,31765708,76346777,12,7
0,1.5,0,1,2,0,0,31765708,76346777,12,6
0,1.9,0,0,1,0,0,31765708,76346777,12,6
0,14,0,0,0,1,0,98519371,76346777,74,7
0,13,2,1,0,1,0,98519371,76346777,74,7
0,15,2,1,0,0,0,98519371,76346777,74,7
1,19,0,0,1,0,0,26972671,76346777,9,2
0,8,0,0,1,0,0,31765708,76346777,12,6
0,2.5,0,1,1,0,0,31765708,76346777,12,5
0,3,0,0,1,0,0,31765708,76346777,12,5
0,3.2,0,1,1,0,0,31765708,76346777,12,7
1,6.05,0,0,0,0,0,47894687,76346777,47,7
1,7.3,0,1,0,0,2,47894687,76346777,47,0
1,8,2,1,1,1,0,33289321,76346777,108,5
1,4,1,0,0,0,5,38946656,76346777,39,3
1,2,0,1,0,1,0,38946656,76346777,39,7
1,20,0,0,0,0,0,15262551,76346777,50,7
1,9,0,1,1,0,7,15262551,76346777,50,6
1,4,2,1,1,0,6,38946656,76346777,39,5
1,15,0,0,1,0,0,38946656,76346777,39,4
0,1.9,0,1,0,0,0,64114080,76346777,52,7
0,1.6,0,1,0,0,0,64114080,76346777,52,7
1,1.5,0,1,0,0,0,64114080,76346777,52,7
1,1.8,0,0,0,0,0,64114080,76346777,52,7
0,1.3,0,0,0,0,0,64114080,76346777,52,7
1,1.5,0,0,0,0,0,64114080,76346777,52,7
1,14,0,0,0,0,8,42357302,76346777,109,7
0,2.5,0,0,0,0,8,122957457,68354722,8,1
1,1.6,0,1,0,0,0,29928982,64857342,16,2
1,4,2,1,0,0,0,20227366,64857342,22,6
1,24,0,0,0,1,0,20227366,64857342,22,7
0,20,0,0,0,1,8,31225310,67098058,18,7
0,17,0,1,0,1,8,31225310,67098058,18,5
0,12.9,2,1,0,1,0,29338072,66520329,88,7
0,16.2,0,0,0,0,0,29338072,66520329,88,7
0,14.5,0,0,0,0,0,29338072,66520329,88,5
0,12.9,0,0,0,1,0,29338072,66520329,88,7
0,10.9,0,1,0,1,0,29338072,66520329,88,7
1,1.5,0,1,0,0,0,29338072,66520329,88,1
1,1.4,0,1,0,0,0,29338072,66520329,88,4
0,1.5,0,1,0,0,0,29338072,66520329,88,5
0,1.6,0,0,0,0,0,29338072,66520329,88,6
0,1.3,0,1,0,0,0,29338072,66520329,88,7
0,1.4,0,0,0,0,0,29338072,66520329,88,7
0,4.9,0,0,0,1,0,29338072,66520329,88,7
0,6,2,1,0,0,0,24212848,67504454,13,7
0,2,2,1,0,2,0,107663270,67098058,10,7
0,6,2,0,0,0,5,107663270,67098058,10,5
0,6,2,0,0,0,0,107663270,67098058,10,5
1,0.8,0,1,0,0,0,35481217,67504454,129,4
0,2.5,2,0,0,0,0,40463263,69701608,35,7
0,3,2,0,0,0,0,40463263,69701608,35,1
0,3,2,1,0,0,0,40463263,69701608,35,1
0,5,1,0,1,0,0,40463263,69701608,35,7
0,18,2,0,0,1,8,40463263,69701608,35,7
0,2,2,1,0,0,0,40463263,69701608,35,4
1,15,2,1,0,0,0,40463263,69701608,35,7
0,4,2,0,0,0,0,40463263,69701608,35,6
0,2,2,1,0,0,0,40463263,69701608,35,4
0,6,2,0,0,0,0,31047327,70346569,5,5
1,2,2,0,1,0,0,31047327,70346569,5,5
0,6.5,0,0,2,0,0,91189362,70346569,14,0
1,4,2,0,0,0,5,33727399,70346569,13,7
1,0.3,0,0,0,0,0,24696836,63007147,29,1
1,1.3,0,0,0,1,0,28199635,75944548,13,6
0,1.4,0,0,0,1,0,28199635,75944548,13,2
1,1,0,1,0,1,0,28199635,75944548,13,7
0,14,0,0,0,1,0,82251413,69109260,13,5
0,35,2,1,0,0,0,26362984,65200878,28,0
1,4.8,0,0,1,0,0,24749037,65200878,15,1
1,2.3,0,1,0,0,0,26362984,65200878,28,1
1,4.9,2,1,0,2,0,29507764,76346777,20,6
1,2.9,2,1,0,1,0,29507764,76346777,20,5
0,3.8,2,1,1,1,0,29507764,76346777,20,7
0,17,0,0,1,3,0,29507764,76346777,20,7
0,6.3,0,0,0,1,0,29507764,76346777,20,3
1,5,2,1,1,0,8,37300553,70070777,35,7
1,5,1,0,0,0,6,20227366,64857342,22,5
1,6.5,0,0,0,1,0,29507764,76346777,20,1
0,5,2,1,0,1,0,29507764,76346777,20,5
0,4.4,0,0,0,1,0,29507764,76346777,20,5
1,5,2,1,0,0,5,82251413,69109260,13,7
1,25,0,1,2,0,1,82251413,69109260,13,7
0,3.1,0,0,0,1,5,29507764,76346777,20,6
0,4,2,0,0,0,0,37300553,70070777,35,7
1,4,0,0,0,1,0,11434636,94451871,30,6
1,5,0,1,1,0,0,82251413,69109260,13,0
0,12,2,1,0,1,6,82251413,69109260,13,7
0,10,0,1,1,0,0,45865147,67504454,6,1
0,22,2,1,0,0,7,30481032,67504454,22,7
0,15,2,0,1,1,0,30481032,67504454,22,2
0,1,0,1,0,1,0,35852501,67504454,15,5
0,21,0,1,0,0,8,24458276,67504454,14,7
1,6.5,0,1,1,0,1,35481217,67504454,129,5
0,3,0,1,0,0,0,48321556,69701608,4,7
0,4,0,0,0,0,0,23565021,69701608,10,6
1,3,0,0,0,0,0,35519840,69701608,8,0
1,8,0,1,0,0,0,35519840,69701608,8,0
0,10,0,0,0,1,1,43019545,69701608,10,6
0,8,2,0,0,2,0,23357611,69701608,8,6
0,1.8,0,0,0,0,0,29544633,69701608,39,6
0,1.86,0,0,0,0,0,29544633,69701608,39,6
0,5.6,0,0,0,0,2,35541358,69701608,36,2
1,3.8,1,0,0,0,5,35541358,69701608,36,7
0,17,0,0,0,0,0,25949225,70346569,11,7
1,12,0,1,0,1,0,33727399,70346569,13,5
0,4,0,1,1,2,0,50157005,70346569,9,5
0,4,0,1,1,2,0,50157005,70346569,9,2
0,4,0,1,1,2,0,50157005,70346569,9,5
0,4,0,0,1,1,8,50157005,70346569,9,7
0,2,2,0,0,0,0,29152424,70346569,10,5
0,2,2,0,0,0,0,29152424,70346569,10,7
1,3,2,1,2,0,0,22417137,70346569,5,7
1,4,0,1,1,0,0,20500554,70346569,10,6
1,9,0,1,1,0,0,20500554,70346569,10,4
0,14,0,0,0,0,0,22478307,63007147,52,7
1,20,2,0,0,0,3,31459171,75944548,22,1
1,15,0,1,2,0,3,98854601,75944548,24,7
1,4,0,1,1,1,8,39381923,69109260,95,7
1,6,0,0,0,0,4,39381923,69109260,95,4
0,1.2,0,1,0,0,0,20255872,69109260,4,7
0,1.1,0,0,0,0,0,20255872,69109260,4,7
0,18,0,0,0,0,0,33486996,69109260,16,2
1,10,2,0,0,0,3,36901325,65200878,6,0
1,2.5,0,1,0,0,0,37302596,65200878,4,2
1,2.5,0,0,0,0,0,37302596,65200878,4,5
1,2.5,0,0,0,0,0,37302596,65200878,4,5
0,0.5,0,1,0,0,0,37302596,65200878,4,5
1,4,1,0,0,0,0,42206256,65200878,13,7
1,1,0,1,0,0,0,24749037,65200878,15,5
0,6,2,1,1,1,6,26669799,65200878,26,5
0,6,0,1,1,0,8,27158848,76346777,32,7
0,15,0,0,0,1,0,98519371,76346777,74,6
1,7,2,1,0,1,8,98519371,76346777,74,7
0,12,0,0,0,1,8,98519371,76346777,74,1
0,5,2,1,0,1,0,98519371,76346777,74,4
0,7,2,1,0,2,0,98519371,76346777,74,6
1,4,2,1,0,1,0,98519371,76346777,74,7
0,4,2,1,0,1,0,98519371,76346777,74,6
0,17.8,0,0,0,1,0,47894687,76346777,47,7
1,4.3,0,0,0,0,0,47894687,76346777,47,2
1,4,0,0,0,0,0,47894687,76346777,47,2
1,3.7,0,1,0,0,0,47894687,76346777,47,2
1,3.7,0,1,0,0,0,47894687,76346777,47,2
0,11,0,0,0,2,0,47894687,76346777,47,1
1,5,0,0,1,0,8,24099391,76346777,27,5
0,25,0,0,0,0,0,98519371,76346777,74,5
1,6,0,0,0,0,7,38946656,76346777,39,6
0,3.6,0,1,0,0,0,15262551,76346777,50,5
0,0.5,0,0,0,0,0,15262551,76346777,50,6
0,0.4,0,1,0,0,0,15262551,76346777,50,6
0,0.4,0,1,0,0,0,15262551,76346777,50,3
1,20,0,1,0,1,0,15262551,76346777,50,5
1,20,1,0,0,0,7,15262551,76346777,50,4
0,13,2,1,0,0,8,19313998,76346777,106,7
1,3.1,0,1,1,0,5,64114080,76346777,52,1
1,4.8,1,0,0,0,5,19942760,76346777,66,7
0,5,2,1,0,0,0,38946656,76346777,39,6
0,3.6,0,0,1,0,0,89800193,96001034,21,5
0,4.3,0,0,0,1,0,89800193,96001034,21,7
0,4.7,1,0,1,0,2,89800193,96001034,21,2
1,4,2,1,0,0,5,21798903,69726813,33,7
0,2,0,1,0,0,0,21798903,69726813,33,7
0,4,0,0,0,2,0,21798903,69726813,33,2
0,4,0,0,0,0,5,21798903,69726813,33,7
1,4,1,0,0,0,5,21798903,69726813,33,7
1,2,1,0,2,0,5,19775174,68354722,31,7
1,4.1,0,0,0,0,0,15230659,64857342,43,7
0,11.5,0,0,0,1,0,20089234,67098058,44,7
0,14,2,1,0,1,0,20089234,67098058,44,7
1,6.5,2,1,0,1,1,20089234,67098058,44,7
1,13,0,1,0,0,1,20089234,67098058,44,5
0,11,0,1,0,1,0,29338072,66520329,88,5
0,0.803,0,1,0,1,0,29338072,66520329,88,5
0,22.5,0,0,0,0,0,29338072,66520329,88,5
0,15,2,0,0,0,0,24212848,67504454,13,6
0,1,0,1,1,0,0,45865147,67504454,6,6
0,1,0,0,1,0,0,45865147,67504454,6,7
0,5,0,0,0,0,0,39023869,67504454,14,1
0,5,0,0,0,0,0,39023869,67504454,14,2
0,2,0,1,1,0,0,39023869,67504454,14,7
0,2,0,1,1,0,0,39023869,67504454,14,7
0,3,0,0,1,0,0,39023869,67504454,14,5
0,3,0,0,1,0,0,39023869,67504454,14,7
0,3,0,1,1,0,0,39023869,67504454,14,7
0,3,0,1,1,0,0,39023869,67504454,14,1
0,3,0,1,1,0,0,39023869,67504454,14,7
0,15,0,1,0,0,0,39023869,67504454,14,7
0,1.5,2,1,0,2,0,107663270,67098058,10,5
0,22,2,0,0,0,0,23357611,69701608,8,2
0,5,0,1,0,0,0,40463263,69701608,35,5
0,0.7,2,0,0,0,0,40463263,69701608,35,1
0,0.5,2,1,0,0,0,40463263,69701608,35,1
0,4,0,1,0,0,0,25949225,70346569,11,1
1,4.2,2,0,1,0,6,33727399,70346569,13,5
0,5,2,0,1,0,0,33727399,70346569,13,5
0,7,2,2,0,0,0,25241203,63007147,6,4
1,0.2,0,1,0,0,0,24696836,63007147,29,5
1,0.2,0,1,0,0,0,24696836,63007147,29,5
1,0.2,0,0,0,0,0,24696836,63007147,29,5
1,0.2,0,0,0,0,0,24696836,63007147,29,5
1,16,2,1,0,0,7,41183912,75944548,60,4
